date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:13	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%22669e5b0e-53d8%22	https://construccionesfiables.10web.me/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-includes/js/jquery/ui/core.minb37e.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:14	40249/40249	---MCZ	200	added ('OK')	application/javascript	etag:W/%22669e5b3d-9d39%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.1	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/js/frontend.min93d8.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:15	177540/177540	---MCZ	200	added ('OK')	application/javascript	etag:W/%22669fba85-2b584%22	https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/pro-features/assets/js/concated_frontend.min.js?ver=1.20.104	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/pro-features/assets/js/concated_frontend.minc49c.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:16	18833/18833	---MCZ	200	added ('OK')	application/javascript	etag:W/%22669e5b0e-4991%22	https://construccionesfiables.10web.me/wp-includes/js/underscore.min.js?ver=1.13.4	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-includes/js/underscore.mind584.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:17	5520/5520	---MCZ	200	added ('OK')	application/javascript	etag:W/%22669e5b0e-1590%22	https://construccionesfiables.10web.me/wp-includes/js/imagesloaded.min.js?ver=5.0.0	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-includes/js/imagesloaded.minbb93.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:18	24138/24138	---MCZ	200	added ('OK')	application/javascript	etag:W/%22669e5b0e-5e4a%22	https://construccionesfiables.10web.me/wp-includes/js/masonry.min.js?ver=4.2.2	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-includes/js/masonry.min3a05.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:19	168247/168247	---MCZ	200	added ('OK')	application/javascript	etag:W/%22669fba85-29137%22	https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/js/frontend.min.js?ver=1.20.104	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/js/frontend.minc49c.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:20	18801/18801	---MCZ	200	added ('OK')	application/javascript	etag:W/%22669fba85-4971%22	https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/js/custom_options_frontend.min.js?ver=1.20.104	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/frontend/js/custom_options_frontend.minc49c.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:21	51/51	---MCZ	200	added ('OK')	text/plain	date:Thu,%2025%20Jul%202024%2018:51:20%20GMT	http://fonts.googleapis.com/robots.txt		(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:22	125/125	---MCZ	200	added ('OK')	text/plain	date:Thu,%2025%20Jul%202024%2018:51:21%20GMT	https://construccionesfiables.10web.me/robots.txt		(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:23	51/51	---MCZ	200	added ('OK')	text/plain	date:Thu,%2025%20Jul%202024%2018:51:22%20GMT	https://fonts.googleapis.com/robots.txt		(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:23	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jul%202024%2018:51:23%20GMT	https://fonts.gstatic.com/robots.txt		(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:51:25	140747/140747	---MCZ	200	added ('OK')	text/css	etag:W/%22669ec827-225cb%22	https://construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-163.css?ver=1721681959	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-1636bef.css	(from https://construccionesfiables.10web.me/service-set/)
20:51:26	4185/4185	---MC-	200	added ('OK')	text/css	date:Thu,%2025%20Jul%202024%2018:51:25%20GMT	https://fonts.googleapis.com/css?family=Montserrat%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.6.1	/Users/nikita/Desktop/CFweb/nikita/fonts.googleapis.com/cssf941.css	(from https://construccionesfiables.10web.me/service-set/)
20:51:27	56307/56307	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:26%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/163	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/163.json	(from https://construccionesfiables.10web.me/service-set/)
20:51:28	2208/2208	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:27%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fservice-set%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed9ad6.json	(from https://construccionesfiables.10web.me/service-set/)
20:51:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2018:51:28%20GMT	https://construccionesfiables.10web.me/?p=163	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/index4034.html	(from https://construccionesfiables.10web.me/service-set/)
20:51:29	2368/2368	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jul%202024%2018:51:28%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fservice-set%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed7194	(from https://construccionesfiables.10web.me/service-set/)
20:51:29	66278/66278	---M--	200	added ('OK')	image/webp	etag:%22669e6d2a-102e6%22	https://construccionesfiables.10web.me/wp-content/uploads/2024/07/a-casual-business-man-checking-a-marketing-plan-JUXLPKT.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/a-casual-business-man-checking-a-marketing-plan-JUXLPKT.webp	(from https://construccionesfiables.10web.me/service-set/)
20:51:30	86340/86340	---M--	200	added ('OK')	image/webp	etag:%22669e6d2a-15144%22	https://construccionesfiables.10web.me/wp-content/uploads/2024/07/couple-at-the-travel-agency-office-WR8G457.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/couple-at-the-travel-agency-office-WR8G457.webp	(from https://construccionesfiables.10web.me/service-set/)
20:51:31	59568/59568	---M--	200	added ('OK')	image/webp	etag:%22669e6d2a-e8b0%22	https://construccionesfiables.10web.me/wp-content/uploads/2024/07/agency-office-workers-cooperating-regarding-startu-M3FJS5E.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/agency-office-workers-cooperating-regarding-startu-M3FJS5E.webp	(from https://construccionesfiables.10web.me/service-set/)
20:51:33	81373/81373	---MCZ	200	added ('OK')	text/css	etag:W/%22669e9d0d-13ddd%22	https://construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-165.css?ver=1721670925	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-165db6b.css	(from https://construccionesfiables.10web.me/precios/)
20:51:34	47402/47402	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:33%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/165	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/165.json	(from https://construccionesfiables.10web.me/precios/)
20:51:35	2188/2188	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:34%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fprecios%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed7a94.json	(from https://construccionesfiables.10web.me/precios/)
20:51:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2018:51:35%20GMT	https://construccionesfiables.10web.me/?p=165	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/index17d5.html	(from https://construccionesfiables.10web.me/precios/)
20:51:36	2348/2348	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jul%202024%2018:51:35%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fprecios%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed71db	(from https://construccionesfiables.10web.me/precios/)
20:51:37	9929/9929	---MCZ	200	added ('OK')	text/css	etag:W/%22669e5b3d-26c9%22	https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://construccionesfiables.10web.me/precios/)
20:51:37	75514/75514	---M--	200	added ('OK')	image/webp	etag:%22669e6d2a-126fa%22	https://construccionesfiables.10web.me/wp-content/uploads/2024/07/social-media-marketing-Z4VPKMH.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/social-media-marketing-Z4VPKMH.webp	(from https://construccionesfiables.10web.me/precios/)
20:51:39	80127/80127	---MCZ	200	added ('OK')	text/css	etag:W/%22669f62fa-138ff%22	https://construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-158.css?ver=1721721594	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-1583596.css	(from https://construccionesfiables.10web.me/construccion-de-casas/)
20:51:40	37097/37097	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:39%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/158	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/158.json	(from https://construccionesfiables.10web.me/construccion-de-casas/)
20:51:41	2273/2273	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:40%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fconstruccion-de-casas%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed32e8.json	(from https://construccionesfiables.10web.me/construccion-de-casas/)
20:51:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2018:51:41%20GMT	https://construccionesfiables.10web.me/?p=158	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/index8af0.html	(from https://construccionesfiables.10web.me/construccion-de-casas/)
20:51:42	2433/2433	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jul%202024%2018:51:41%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fconstruccion-de-casas%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed1c83	(from https://construccionesfiables.10web.me/construccion-de-casas/)
20:51:42	83344/83344	---M--	200	added ('OK')	image/webp	etag:%22669e6d2a-14590%22	https://construccionesfiables.10web.me/wp-content/uploads/2024/07/pov-of-black-influencer-reviewing-camera-for-video-NWE26Q7.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/pov-of-black-influencer-reviewing-camera-for-video-NWE26Q7.webp	(from https://construccionesfiables.10web.me/construccion-de-casas/)
20:51:43	112040/112040	---M--	200	added ('OK')	image/webp	etag:%22669e6d2a-1b5a8%22	https://construccionesfiables.10web.me/wp-content/uploads/2024/07/woman-taking-a-snapshot-of-her-plant-for-social-me-72K6AN8.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/woman-taking-a-snapshot-of-her-plant-for-social-me-72K6AN8.webp	(from https://construccionesfiables.10web.me/construccion-de-casas/)
20:51:45	80127/80127	---MCZ	200	added ('OK')	text/css	etag:W/%22669eb5d6-138ff%22	https://construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-157.css?ver=1721677270	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-1571ebb.css	(from https://construccionesfiables.10web.me/fundacion/)
20:51:46	37051/37051	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:45%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/157	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/157.json	(from https://construccionesfiables.10web.me/fundacion/)
20:51:47	2213/2213	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:46%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Ffundacion%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed7d26.json	(from https://construccionesfiables.10web.me/fundacion/)
20:51:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2018:51:47%20GMT	https://construccionesfiables.10web.me/?p=157	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/index5791.html	(from https://construccionesfiables.10web.me/fundacion/)
20:51:48	2373/2373	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jul%202024%2018:51:47%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Ffundacion%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed8c1c	(from https://construccionesfiables.10web.me/fundacion/)
20:51:49	80223/80223	---MCZ	200	added ('OK')	text/css	etag:W/%22669ec047-1395f%22	https://construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-153.css?ver=1721679943	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-1530c86.css	(from https://construccionesfiables.10web.me/espacios-al-aire-libre/)
20:51:50	37105/37105	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:49%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/153	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/153.json	(from https://construccionesfiables.10web.me/espacios-al-aire-libre/)
20:51:51	2263/2263	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:50%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fespacios-al-aire-libre%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed57f3.json	(from https://construccionesfiables.10web.me/espacios-al-aire-libre/)
20:51:52	2423/2423	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jul%202024%2018:51:51%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fespacios-al-aire-libre%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed7335	(from https://construccionesfiables.10web.me/espacios-al-aire-libre/)
20:51:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2018:51:51%20GMT	https://construccionesfiables.10web.me/?p=153	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/indexd7d8.html	(from https://construccionesfiables.10web.me/espacios-al-aire-libre/)
20:51:53	83876/83876	---MCZ	200	added ('OK')	text/css	etag:W/%22669e9b91-147a4%22	https://construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-164.css?ver=1721670545	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/elementor/css/post-1644466.css	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:51:54	61275/61275	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:53%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/164	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/164.json	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:51:55	2223/2223	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:51:54%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fnuestro-equipo%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embede41b.json	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:51:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jul%202024%2018:51:55%20GMT	https://construccionesfiables.10web.me/?p=164	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/index7760.html	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:51:56	2383/2383	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jul%202024%2018:51:55%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2Fnuestro-equipo%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed1745	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:51:56	36388/36388	---M--	200	added ('OK')	image/webp	etag:%22669e6d2a-8e24%22	https://construccionesfiables.10web.me/wp-content/uploads/2024/07/close-up-portrait-of-a-businesswoman-in-the-office-VRY94W4.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/close-up-portrait-of-a-businesswoman-in-the-office-VRY94W4.webp	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:51:57	72958/72958	---M--	200	added ('OK')	image/webp	etag:%22669e6d2a-11cfe%22	https://construccionesfiables.10web.me/wp-content/uploads/2024/07/happy-indian-business-man-teacher-talking-to-web-c-U7AGR8C.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/happy-indian-business-man-teacher-talking-to-web-c-U7AGR8C.webp	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:51:58	61716/61716	---M--	200	added ('OK')	image/webp	etag:%22669e6d2a-f114%22	https://construccionesfiables.10web.me/wp-content/uploads/2024/07/portrait-young-attractive-hipster-asia-female-owne-C3EAUPY.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/portrait-young-attractive-hipster-asia-female-owne-C3EAUPY.webp	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:51:59	88248/88248	---M--	200	added ('OK')	image/webp	etag:%22669e6d2a-158b8%22	https://construccionesfiables.10web.me/wp-content/uploads/2024/07/happy-latin-young-woman-online-teacher-or-student-T52LK2F.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/happy-latin-young-woman-online-teacher-or-student-T52LK2F.webp	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:52:00	89444/89444	---M--	200	added ('OK')	image/webp	etag:%22669e6d2a-15d64%22	https://construccionesfiables.10web.me/wp-content/uploads/2024/07/business-people-working-with-a-digital-tablet-in-a-YTCMD4Z.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/business-people-working-with-a-digital-tablet-in-a-YTCMD4Z.webp	(from https://construccionesfiables.10web.me/nuestro-equipo/)
20:52:31	376/376	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/editor/js/helper-script.js?ver=1.20.104	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/assets/editor/js/helper-scriptc49c.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:52:31	87553/87553	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-includes/js/jquery/jquery.minf43b.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:52:31	13577/13577	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:52:31	2149/2149	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/themes/tenweb-website-builder-theme/assets/js/scripts.min.js?ver=2.1.10	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/themes/tenweb-website-builder-theme/assets/js/scripts.min6176.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:52:31	398/398	---M--	200	added ('OK')	image/png	etag:%22669fba85-18e%22	https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/Apps/SectionGeneration/assets/images/sg_ai_logo.png	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/Apps/SectionGeneration/assets/images/sg_ai_logo.png	(from https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/Apps/SectionGeneration/assets/style/section_generation_embed.min.css?ver=1.20.104)
20:52:32	218340/-1	---M--	200	added ('OK')	application/json	date:Thu,%2025%20Jul%202024%2018:52:31%20GMT	https://construccionesfiables.10web.me/wp-json/	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/index.html	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:52:32	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:52:32%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2F	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embedbb09.json	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:52:32	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:52:32%20GMT	https://construccionesfiables.10web.me/wp-json/wp/v2/pages/160	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/wp/v2/pages/160.json	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:52:32	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Thu,%2025%20Jul%202024%2018:52:32%20GMT	https://construccionesfiables.10web.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconstruccionesfiables.10web.me%2F&format=xml	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-json/oembed/1.0/embed536c	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:52:34	1500/1500	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22669fba85-5dc%22	https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/Apps/SectionGeneration/assets/images/loader.svg	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/Apps/SectionGeneration/assets/images/loader.svg	(from https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/Apps/SectionGeneration/assets/style/section_generation_embed.min.css?ver=1.20.104)
20:53:04	138850/138850	URF---	200	added ('OK%20(cached)')	application/webp		https://construccionesfiables.10web.me/wp-content/uploads/2024/07/portrait-of-young-handsome-man-33DQX63.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/portrait-of-young-handsome-man-33DQX63.webp	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:04	136968/136968	URF---	200	added ('OK%20(cached)')	application/webp		https://construccionesfiables.10web.me/wp-content/uploads/2024/07/businessman-portrait-in-a-studio-WUFDDGT.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/businessman-portrait-in-a-studio-WUFDDGT.webp	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:04	179654/179654	URF---	200	added ('OK%20(cached)')	application/webp		https://construccionesfiables.10web.me/wp-content/uploads/2024/07/woman-LEKTAVD.webp	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/uploads/2024/07/woman-LEKTAVD.webp	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:04	4629/4629	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/Apps/SectionGeneration/assets/script/section_generation_embed.min.js?ver=1.20.104	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/tenweb-builder/Apps/SectionGeneration/assets/script/section_generation_embed.minc49c.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
20:53:04	1801/1801	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	/Users/nikita/Desktop/CFweb/nikita/construccionesfiables.10web.me/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://construccionesfiables:B6HRK6Vt4SRBYnfHgC@construccionesfiables.10web.me/)
